"","hrr","hrrname","hrrpop","hrrcaserate","hrrdeathrate","hrrcaserate100k","hrrdeathrate100k","date"
"13245","058","CA- MODESTO",901093,0,0,0,0,2020-03-04
"13246","081","CA- SAN FRANCISCO",1438721,5.93369546805535e-06,0,0.593369546805535,0,2020-03-04
"13247","343","OR- MEDFORD",434585,0,0,0,0,2020-03-04
"13248","043","CA- FRESNO",1244650,0,0,0,0,2020-03-04
"13249","073","CA- REDDING",341901,2.74156420883587e-06,0,0.274156420883587,0,2020-03-04
"13250","062","CA- NAPA",274114,3.35085044036639e-06,0,0.335085044036639,0,2020-03-04
"13251","080","CA- SAN DIEGO",3720182,2.66524356316378e-07,0,0.0266524356316378,0,2020-03-04
"13252","079","CA- SAN BERNARDINO",3116736,9.23577012557005e-11,0,9.23577012557005e-06,0,2020-03-04
"13253","025","CA- BAKERSFIELD",1161370,0,0,0,0,2020-03-04
"13254","056","CA- LOS ANGELES",9867438,7.06178728646721e-07,0,0.0706178728646721,0,2020-03-04
"13255","096","CA- VENTURA",857707,3.14769854732694e-08,0,0.00314769854732694,0,2020-03-04
"13256","023","CA- ORANGE CO.",3304821,9.11704500751533e-07,0,0.0911704500751533,0,2020-03-04
"13257","089","CA- SANTA ROSA",489750,6.14005268428802e-06,0,0.614005268428802,0,2020-03-04
"13258","078","CA- SALINAS",396679,0,0,0,0,2020-03-04
"13259","083","CA- SAN LUIS OBISPO",251067,0,0,0,0,2020-03-04
"13260","087","CA- SANTA CRUZ",275890,0,0,0,0,2020-03-04
"13261","069","CA- PALM SPR/RANCHO MIR.",342069,0,0,0,0,2020-03-04
"13262","082","CA- SAN JOSE",1761797,7.593565361235e-06,0,0.7593565361235,0,2020-03-04
"13263","086","CA- SANTA BARBARA",443159,0,0,0,0,2020-03-04
"13264","085","CA- SAN MATEO CO.",797525,2.03277908058413e-06,0,0.203277908058413,0,2020-03-04
"13265","103","CO- DENVER",2853117,0,0,0,0,2020-03-04
"13266","106","CO- GREELEY",357920,0,0,0,0,2020-03-04
"13267","102","CO- COLORADO SPRINGS",829912,0,0,0,0,2020-03-04
"13268","101","CO- BOULDER",308518,0,0,0,0,2020-03-04
"13269","107","CO- PUEBLO",173208,0,0,0,0,2020-03-04
"13270","105","CO- GRAND JUNCTION",337595,0,0,0,0,2020-03-04
"13271","104","CO- FORT COLLINS",335380,0,0,0,0,2020-03-04
"13272","201","KS- WICHITA",1276737,0,0,0,0,2020-03-04
"13273","109","CT- BRIDGEPORT",682421,8.61517084321273e-10,0,8.61517084321273e-05,0,2020-03-04
"13274","111","CT- NEW HAVEN",1482374,3.02827319213046e-08,0,0.00302827319213046,0,2020-03-04
"13275","110","CT- HARTFORD",1510786,0,0,0,0,2020-03-04
"13276","230","MA- SPRINGFIELD",744460,0,0,0,0,2020-03-04
"13277","364","RI- PROVIDENCE",1228881,2.98352190450572e-08,0,0.00298352190450572,0,2020-03-04
"13278","112","DE- WILMINGTON",796103,0,0,0,0,2020-03-04
"13279","225","MD- SALISBURY",443452,0,0,0,0,2020-03-04
"13280","356","PA- PHILADELPHIA",4185432,0,0,0,0,2020-03-04
"13281","113","DC- WASHINGTON",2617594,0,0,0,0,2020-03-04
"13282","226","MD- TAKOMA PARK",960715,0,0,0,0,2020-03-04
"13283","120","FL- GAINESVILLE",567547,0,0,0,0,2020-03-04
"13284","123","FL- JACKSONVILLE",1629968,0,0,0,0,2020-03-04
"13285","133","FL- PANAMA CITY",217003,0,0,0,0,2020-03-04
"13286","130","FL- ORLANDO",3621833,0,0,0,0,2020-03-04
"13287","118","FL- FORT LAUDERDALE",2760263,0,0,0,0,2020-03-04
"13288","127","FL- MIAMI",3202229,0,0,0,0,2020-03-04
"13289","140","FL- TALLAHASSEE",835219,0,0,0,0,2020-03-04
"13290","119","FL- FORT MYERS",1182870,0,0,0,0,2020-03-04
"13291","137","FL- SARASOTA",407131,1.98044175489147e-07,0,0.0198044175489147,0,2020-03-04
"13292","129","FL- OCALA",529160,0,0,0,0,2020-03-04
"13293","131","FL- ORMOND BEACH",383378,0,0,0,0,2020-03-04
"13294","124","FL- LAKELAND",386176,3.04183448784553e-07,0,0.0304183448784553,0,2020-03-04
"13295","122","FL- HUDSON",408247,0,0,0,0,2020-03-04
"13296","141","FL- TAMPA",1385149,1.35930157333631e-06,0,0.135930157333631,0,2020-03-04
"13297","115","FL- BRADENTON",296705,3.0975767656962e-06,0,0.30975767656962,0,2020-03-04
"13298","116","FL- CLEARWATER",506206,0,0,0,0,2020-03-04
"13299","139","FL- ST PETERSBURG",410319,0,0,0,0,2020-03-04
"13300","149","GA- SAVANNAH",856153,0,0,0,0,2020-03-04
"13301","142","GA- ALBANY",219645,0,0,0,0,2020-03-04
"13302","147","GA- MACON",734927,0,0,0,0,2020-03-04
"13303","145","GA- AUGUSTA",673766,0,0,0,0,2020-03-04
"13304","150","HI- HONOLULU",1360301,0,0,0,0,2020-03-04
"13305","151","ID- BOISE",883940,0,0,0,0,2020-03-04
"13306","440","WA- SPOKANE",1515334,3.95952311503603e-06,0,0.395952311503602,0,2020-03-04
"13307","152","ID- IDAHO FALLS",238602,0,0,0,0,2020-03-04
"13308","276","MT- MISSOULA",382740,0,0,0,0,2020-03-04
"13309","172","IL- SPRINGFIELD",830634,0,0,0,0,2020-03-04
"13310","263","MO- CAPE GIRARDEAU",264707,0,0,0,0,2020-03-04
"13311","171","IL- ROCKFORD",735905,0,0,0,0,2020-03-04
"13312","449","WI- MADISON",1093305,9.14657849364999e-07,0,0.0914657849364999,0,2020-03-04
"13313","170","IL- PEORIA",615743,0,0,0,0,2020-03-04
"13314","191","IA- DAVENPORT",492280,0,0,0,0,2020-03-04
"13315","173","IL- URBANA",450688,0,0,0,0,2020-03-04
"13316","188","IN- TERRE HAUTE",183701,0,0,0,0,2020-03-04
"13317","158","IL- ELGIN",801491,1.89747759529562e-07,0,0.0189747759529562,0,2020-03-04
"13318","155","IL- BLUE ISLAND",852099,7.33605774314621e-07,0,0.0733605774314621,0,2020-03-04
"13319","156","IL- CHICAGO",2586419,7.70019298608671e-07,0,0.0770019298608671,0,2020-03-04
"13320","163","IL- HINSDALE",475308,8.58298670341913e-09,0,0.000858298670341913,0,2020-03-04
"13321","164","IL- JOLIET",714644,2.43134840187627e-08,0,0.00243134840187627,0,2020-03-04
"13322","186","IN- MUNSTER",313527,1.89432994673459e-07,0,0.0189432994673458,0,2020-03-04
"13323","166","IL- MELROSE PARK",1336480,4.08258069571125e-07,0,0.0408258069571125,0,2020-03-04
"13324","161","IL- EVANSTON",912358,6.6283787332659e-07,0,0.066283787332659,0,2020-03-04
"13325","179","IN- EVANSVILLE",682402,0,0,0,0,2020-03-04
"13326","154","IL- AURORA",343756,0,0,0,0,2020-03-04
"13327","175","IL- BLOOMINGTON",205021,0,0,0,0,2020-03-04
"13328","194","IA- IOWA CITY",345868,0,0,0,0,2020-03-04
"13329","193","IA- DUBUQUE",157341,0,0,0,0,2020-03-04
"13330","208","KY- PADUCAH",370644,0,0,0,0,2020-03-04
"13331","451","WI- MILWAUKEE",2711686,0,0,0,0,2020-03-04
"13332","264","MO- COLUMBIA",707702,0,0,0,0,2020-03-04
"13333","180","IN- FORT WAYNE",866605,0,0,0,0,2020-03-04
"13334","183","IN- INDIANAPOLIS",2852404,0,0,0,0,2020-03-04
"13335","184","IN- LAFAYETTE",242737,0,0,0,0,2020-03-04
"13336","185","IN- MUNCIE",168738,0,0,0,0,2020-03-04
"13337","205","KY- LOUISVILLE",1761589,0,0,0,0,2020-03-04
"13338","327","OH- CINCINNATI",1674091,0,0,0,0,2020-03-04
"13339","187","IN- SOUTH BEND",696079,0,0,0,0,2020-03-04
"13340","181","IN- GARY",529009,0,0,0,0,2020-03-04
"13341","207","KY- OWENSBORO",145260,0,0,0,0,2020-03-04
"13342","238","MI- KALAMAZOO",669114,0,0,0,0,2020-03-04
"13343","192","IA- DES MOINES",1091747,0,0,0,0,2020-03-04
"13344","278","NE- OMAHA",1302233,9.98285253099868e-06,0,0.998285253099868,0,2020-03-04
"13345","448","WI- LA CROSSE",356614,0,0,0,0,2020-03-04
"13346","190","IA- CEDAR RAPIDS",301530,0,0,0,0,2020-03-04
"13347","197","IA- WATERLOO",213653,0,0,0,0,2020-03-04
"13348","196","IA- SIOUX CITY",263271,0,0,0,0,2020-03-04
"13349","371","SD- SIOUX FALLS",773673,0,0,0,0,2020-03-04
"13350","195","IA- MASON CITY",132160,0,0,0,0,2020-03-04
"13351","253","MN- ROCHESTER",416752,0,0,0,0,2020-03-04
"13352","251","MN- MINNEAPOLIS",3233450,0,0,0,0,2020-03-04
"13353","200","KS- TOPEKA",457565,0,0,0,0,2020-03-04
"13354","340","OK- TULSA",1369583,0,0,0,0,2020-03-04
"13355","277","NE- LINCOLN",580765,0,0,0,0,2020-03-04
"13356","383","TX- AMARILLO",444214,0,0,0,0,2020-03-04
"13357","380","TN- NASHVILLE",2782462,0,0,0,0,2020-03-04
"13358","204","KY- LEXINGTON",1514499,0,0,0,0,2020-03-04
"13359","377","TN- KNOXVILLE",1379484,0,0,0,0,2020-03-04
"13360","203","KY- COVINGTON",416762,0,0,0,0,2020-03-04
"13361","444","WV- HUNTINGTON",356456,0,0,0,0,2020-03-04
"13362","329","OH- COLUMBUS",3018306,0,0,0,0,2020-03-04
"13363","376","TN- KINGSPORT",479601,0,0,0,0,2020-03-04
"13364","443","WV- CHARLESTON",839828,0,0,0,0,2020-03-04
"13365","213","LA- LAFAYETTE",614128,0,0,0,0,2020-03-04
"13366","209","LA- ALEXANDRIA",287731,0,0,0,0,2020-03-04
"13367","214","LA- LAKE CHARLES",283234,0,0,0,0,2020-03-04
"13368","210","LA- BATON ROUGE",947505,0,0,0,0,2020-03-04
"13369","212","LA- HOUMA",271510,0,0,0,0,2020-03-04
"13370","217","LA- MONROE",271497,0,0,0,0,2020-03-04
"13371","259","MS- JACKSON",1075145,0,0,0,0,2020-03-04
"13372","216","LA- METAIRIE",458580,0,0,0,0,2020-03-04
"13373","218","LA- NEW ORLEANS",657841,0,0,0,0,2020-03-04
"13374","220","LA- SLIDELL",192108,0,0,0,0,2020-03-04
"13375","222","ME- PORTLAND",1070795,0,0,0,0,2020-03-04
"13376","221","ME- BANGOR",400665,0,0,0,0,2020-03-04
"13377","281","NH- LEBANON",396748,3.50161610002338e-06,0,0.350161610002338,0,2020-03-04
"13378","223","MD- BALTIMORE",2523788,0,0,0,0,2020-03-04
"13379","363","PA- YORK",440053,0,0,0,0,2020-03-04
"13380","352","PA- HARRISBURG",1027704,0,0,0,0,2020-03-04
"13381","445","WV- MORGANTOWN",404313,0,0,0,0,2020-03-04
"13382","227","MA- BOSTON",4826221,4.0680608413595e-07,0,0.040680608413595,0,2020-03-04
"13383","295","NY- ALBANY",1842850,0,0,0,0,2020-03-04
"13384","231","MA- WORCESTER",808287,0,0,0,0,2020-03-04
"13385","246","MI- SAGINAW",627549,0,0,0,0,2020-03-04
"13386","240","MI- MARQUETTE",200023,0,0,0,0,2020-03-04
"13387","236","MI- GRAND RAPIDS",1187416,0,0,0,0,2020-03-04
"13388","248","MI- ST JOSEPH",142156,0,0,0,0,2020-03-04
"13389","243","MI- PETOSKEY",175199,0,0,0,0,2020-03-04
"13390","249","MI- TRAVERSE CITY",233228,0,0,0,0,2020-03-04
"13391","239","MI- LANSING",710382,0,0,0,0,2020-03-04
"13392","447","WI- GREEN BAY",510635,0,0,0,0,2020-03-04
"13393","235","MI- FLINT",568542,0,0,0,0,2020-03-04
"13394","250","MN- DULUTH",341216,0,0,0,0,2020-03-04
"13395","456","WI- WAUSAU",189284,0,0,0,0,2020-03-04
"13396","232","MI- ANN ARBOR",1401260,0,0,0,0,2020-03-04
"13397","242","MI- MUSKEGON",270058,0,0,0,0,2020-03-04
"13398","244","MI- PONTIAC",470635,0,0,0,0,2020-03-04
"13399","334","OH- TOLEDO",1000493,0,0,0,0,2020-03-04
"13400","234","MI- DETROIT",1738617,0,0,0,0,2020-03-04
"13401","245","MI- ROYAL OAK",679720,0,0,0,0,2020-03-04
"13402","233","MI- DEARBORN",517284,0,0,0,0,2020-03-04
"13403","256","MN- ST PAUL",1080676,0,0,0,0,2020-03-04
"13404","322","ND- FARGO MOORHEAD -MN",533993,0,0,0,0,2020-03-04
"13405","323","ND- GRAND FORKS",164613,0,0,0,0,2020-03-04
"13406","254","MN- ST CLOUD",260897,0,0,0,0,2020-03-04
"13407","261","MS- OXFORD",149639,0,0,0,0,2020-03-04
"13408","258","MS- HATTIESBURG",306018,0,0,0,0,2020-03-04
"13409","257","MS- GULFPORT",201377,0,0,0,0,2020-03-04
"13410","274","MT- BILLINGS",585373,0,0,0,0,2020-03-04
"13411","275","MT- GREAT FALLS",152681,0,0,0,0,2020-03-04
"13412","370","SD- RAPID CITY",217734,0,0,0,0,2020-03-04
"13413","324","ND- MINOT",125908,0,0,0,0,2020-03-04
"13414","282","NH- MANCHESTER",894248,6.82965816583236e-07,0,0.0682965816583236,0,2020-03-04
"13415","283","NJ- CAMDEN",2827593,0,0,0,0,2020-03-04
"13416","291","NJ- PATERSON",393185,5.4521488041378e-08,0,0.0054521488041378,0,2020-03-04
"13417","292","NJ- RIDGEWOOD",463288,4.48556691564116e-07,0,0.0448556691564116,0,2020-03-04
"13418","284","NJ- HACKENSACK",1278413,5.89679273988875e-07,0,0.0589679273988875,0,2020-03-04
"13419","285","NJ- MORRISTOWN",1028075,0,0,0,0,2020-03-04
"13420","288","NJ- NEW BRUNSWICK",1044234,0,0,0,0,2020-03-04
"13421","346","PA- ALLENTOWN",1233349,0,0,0,0,2020-03-04
"13422","400","TX- LUBBOCK",707296,0,0,0,0,2020-03-04
"13423","393","TX- EL PASO",1113258,0,0,0,0,2020-03-04
"13424","299","NY- BUFFALO",1378870,0,0,0,0,2020-03-04
"13425","304","NY- ROCHESTER",1303270,0,0,0,0,2020-03-04
"13426","296","NY- BINGHAMTON",364639,0,0,0,0,2020-03-04
"13427","307","NY- SYRACUSE",1069422,0,0,0,0,2020-03-04
"13428","351","PA- ERIE",722463,0,0,0,0,2020-03-04
"13429","300","NY- ELMIRA",331145,0,0,0,0,2020-03-04
"13430","359","PA- SAYRE",197463,0,0,0,0,2020-03-04
"13431","424","VT- BURLINGTON",646114,0,0,0,0,2020-03-04
"13432","360","PA- SCRANTON",317755,0,0,0,0,2020-03-04
"13433","312","NC- DURHAM",1366694,0,0,0,0,2020-03-04
"13434","313","NC- GREENSBORO",627219,0,0,0,0,2020-03-04
"13435","315","NC- HICKORY",298883,0,0,0,0,2020-03-04
"13436","320","NC- WINSTON-SALEM",1137103,0,0,0,0,2020-03-04
"13437","311","NC- CHARLOTTE",2459473,0,0,0,0,2020-03-04
"13438","375","TN- JOHNSON CITY",277165,0,0,0,0,2020-03-04
"13439","309","NC- ASHEVILLE",660204,0,0,0,0,2020-03-04
"13440","314","NC- GREENVILLE",856416,0,0,0,0,2020-03-04
"13441","318","NC- RALEIGH",2032974,4.91890206170861e-07,0,0.0491890206170861,0,2020-03-04
"13442","319","NC- WILMINGTON",449671,0,0,0,0,2020-03-04
"13443","365","SC- CHARLESTON",1039763,0,0,0,0,2020-03-04
"13444","430","VA- NORFOLK",1289789,0,0,0,0,2020-03-04
"13445","367","SC- FLORENCE",379572,0,0,0,0,2020-03-04
"13446","369","SC- SPARTANBURG",374810,0,0,0,0,2020-03-04
"13447","321","ND- BISMARCK",211242,0,0,0,0,2020-03-04
"13448","330","OH- DAYTON",1077638,0,0,0,0,2020-03-04
"13449","326","OH- CANTON",640670,0,0,0,0,2020-03-04
"13450","328","OH- CLEVELAND",2068625,0,0,0,0,2020-03-04
"13451","335","OH- YOUNGSTOWN",642648,0,0,0,0,2020-03-04
"13452","357","PA- PITTSBURGH",2904771,0,0,0,0,2020-03-04
"13453","332","OH- KETTERING",432928,0,0,0,0,2020-03-04
"13454","331","OH- ELYRIA",253587,0,0,0,0,2020-03-04
"13455","325","OH- AKRON",703381,0,0,0,0,2020-03-04
"13456","339","OK- OKLAHOMA CITY",1878346,0,0,0,0,2020-03-04
"13457","391","TX- DALLAS",4819192,0,0,0,0,2020-03-04
"13458","336","OK- LAWTON",203937,0,0,0,0,2020-03-04
"13459","420","TX- WICHITA FALLS",202790,0,0,0,0,2020-03-04
"13460","342","OR- EUGENE",731523,0,0,0,0,2020-03-04
"13461","345","OR- SALEM",319400,0,0,0,0,2020-03-04
"13462","344","OR- PORTLAND",2688073,7.44027412946003e-07,0,0.0744027412946003,0,2020-03-04
"13463","341","OR- BEND",221484,0,0,0,0,2020-03-04
"13464","347","PA- ALTOONA",302529,0,0,0,0,2020-03-04
"13465","355","PA- LANCASTER",678147,0,0,0,0,2020-03-04
"13466","358","PA- READING",596839,0,0,0,0,2020-03-04
"13467","354","PA- JOHNSTOWN",220260,0,0,0,0,2020-03-04
"13468","362","PA- WILKES-BARRE",249132,0,0,0,0,2020-03-04
"13469","350","PA- DANVILLE",579193,0,0,0,0,2020-03-04
"13470","366","SC- COLUMBIA",1241913,0,0,0,0,2020-03-04
"13471","368","SC- GREENVILLE",907674,0,0,0,0,2020-03-04
"13472","374","TN- JACKSON",333926,0,0,0,0,2020-03-04
"13473","416","TX- TYLER",561485,0,0,0,0,2020-03-04
"13474","397","TX- HOUSTON",6463120,1.54724034212578e-07,0,0.0154724034212578,0,2020-03-04
"13475","390","TX- CORPUS CHRISTI",564150,0,0,0,0,2020-03-04
"13476","412","TX- SAN ANTONIO",2714969,4.05161163902792e-06,0,0.405161163902792,0,2020-03-04
"13477","385","TX- AUSTIN",1738310,0,0,0,0,2020-03-04
"13478","413","TX- TEMPLE",499914,0,0,0,0,2020-03-04
"13479","418","TX- WACO",341324,0,0,0,0,2020-03-04
"13480","394","TX- FORT WORTH",2198658,0,0,0,0,2020-03-04
"13481","388","TX- BRYAN",272470,0,0,0,0,2020-03-04
"13482","406","TX- ODESSA",351062,0,0,0,0,2020-03-04
"13483","382","TX- ABILENE",295982,0,0,0,0,2020-03-04
"13484","417","TX- VICTORIA",148174,0,0,0,0,2020-03-04
"13485","396","TX- HARLINGEN",591312,0,0,0,0,2020-03-04
"13486","399","TX- LONGVIEW",215161,0,0,0,0,2020-03-04
"13487","386","TX- BEAUMONT",464919,0,0,0,0,2020-03-04
"13488","411","TX- SAN ANGELO",159476,0,0,0,0,2020-03-04
"13489","402","TX- MCALLEN",672773,0,0,0,0,2020-03-04
"13490","422","UT- PROVO",599239,2.80384692477749e-10,0,2.80384692477749e-05,0,2020-03-04
"13491","421","UT- OGDEN",485077,0,0,0,0,2020-03-04
"13492","427","VA- CHARLOTTESVILLE",580368,0,0,0,0,2020-03-04
"13493","432","VA- ROANOKE",718474,0,0,0,0,2020-03-04
"13494","431","VA- RICHMOND",1734485,0,0,0,0,2020-03-04
"13495","428","VA- LYNCHBURG",256375,0,0,0,0,2020-03-04
"13496","426","VA- ARLINGTON",2297586,0,0,0,0,2020-03-04
"13497","429","VA- NEWPORT NEWS",563031,0,0,0,0,2020-03-04
"13498","435","VA- WINCHESTER",435762,0,0,0,0,2020-03-04
"13499","442","WA- YAKIMA",298517,0,0,0,0,2020-03-04
"13500","439","WA- SEATTLE",2812672,1.27403979690016e-05,3.90756503616858e-06,1.27403979690016,0.390756503616858,2020-03-04
"13501","438","WA- OLYMPIA",387412,0,0,0,0,2020-03-04
"13502","437","WA- EVERETT",672161,7.65925046516947e-06,5.31310799811431e-09,0.765925046516947,0.000531310799811431,2020-03-04
"13503","441","WA- TACOMA",802054,2.14323621770437e-08,7.14412072568122e-09,0.00214323621770437,0.000714412072568122,2020-03-04
"13504","450","WI- MARSHFIELD",379798,0,0,0,0,2020-03-04
"13505","446","WI- APPLETON",328675,0,0,0,0,2020-03-04
"13506","452","WI- NEENAH",238971,0,0,0,0,2020-03-04
"13507","457","WY- CASPER",192915,0,0,0,0,2020-03-04
"13508","Hospital referral regions (2016)","Hospital referral regions 2016",NA,NA,NA,NA,NA,2020-03-04
"13509","268","MO- KANSAS CITY",2481936,0,0,0,0,2020-03-05
"13510","297","NY- BRONX",1398749,1.7699173069801e-06,0,0.17699173069801,0,2020-03-05
"13511","301","NY- EAST LONG ISLAND",4728414,4.0495453525168e-07,0,0.040495453525168,0,2020-03-05
"13512","303","NY- NEW YORK",4981418,4.91855238262123e-07,0,0.0491855238262123,0,2020-03-05
"13513","308","NY- WHITE PLAINS",1135283,1.32773029831073e-05,0,1.32773029831073,0,2020-03-05
"13514","289","NJ- NEWARK",1534797,2.20209914325229e-08,0,0.00220209914325229,0,2020-03-05
"13515","001","AL- BIRMINGHAM",2276677,0,0,0,0,2020-03-05
"13516","007","AL- MONTGOMERY",473121,0,0,0,0,2020-03-05
"13517","006","AL- MOBILE",826053,0,0,0,0,2020-03-05
"13518","134","FL- PENSACOLA",764431,1.30816254181215e-06,0,0.130816254181215,0,2020-03-05
"13519","002","AL- DOTHAN",375802,0,0,0,0,2020-03-05
"13520","009","AL- TUSCALOOSA",266186,0,0,0,0,2020-03-05
"13521","144","GA- ATLANTA",6243061,3.20355671680927e-07,0,0.0320355671680927,0,2020-03-05
"13522","148","GA- ROME",289908,0,0,0,0,2020-03-05
"13523","260","MS- MERIDIAN",197862,0,0,0,0,2020-03-05
"13524","005","AL- HUNTSVILLE",626099,0,0,0,0,2020-03-05
"13525","373","TN- CHATTANOOGA",700134,0,0,0,0,2020-03-05
"13526","262","MS- TUPELO",396259,0,0,0,0,2020-03-05
"13527","146","GA- COLUMBUS",349248,0,0,0,0,2020-03-05
"13528","010","AK- ANCHORAGE",710231,0,0,0,0,2020-03-05
"13529","012","AZ- PHOENIX",3373124,3.61007546375002e-07,0,0.0361007546375002,0,2020-03-05
"13530","293","NM- ALBUQUERQUE",1729568,0,0,0,0,2020-03-05
"13531","015","AZ- TUCSON",1221007,6.47967639856957e-11,0,6.47967639856957e-06,0,2020-03-05
"13532","423","UT- SALT LAKE CITY",2034274,4.9149327109193e-07,0,0.049149327109193,0,2020-03-05
"13533","011","AZ- MESA",1384107,4.54165151524483e-07,0,0.0454165151524483,0,2020-03-05
"13534","014","AZ- SUN CITY",298424,5.14651966523696e-07,0,0.0514651966523696,0,2020-03-05
"13535","279","NV- LAS VEGAS",2064056,4.84482979143977e-07,0,0.0484482979143977,0,2020-03-05
"13536","019","AR- LITTLE ROCK",1557326,0,0,0,0,2020-03-05
"13537","270","MO- SPRINGFIELD",865127,0,0,0,0,2020-03-05
"13538","021","AR- SPRINGDALE",535647,0,0,0,0,2020-03-05
"13539","267","MO- JOPLIN",375895,0,0,0,0,2020-03-05
"13540","018","AR- JONESBORO",238432,0,0,0,0,2020-03-05
"13541","273","MO- ST LOUIS",3427241,0,0,0,0,2020-03-05
"13542","219","LA- SHREVEPORT",694588,0,0,0,0,2020-03-05
"13543","016","AR- FORT SMITH",376522,0,0,0,0,2020-03-05
"13544","379","TN- MEMPHIS",1816203,0,0,0,0,2020-03-05
"13545","022","AR- TEXARKANA",263672,0,0,0,0,2020-03-05
"13546","033","CA- CONTRA COSTA CO.",1042954,7.41579243465034e-06,0,0.741579243465034,0,2020-03-05
"13547","065","CA- ALAMEDA CO.",1538029,1.31781303416367e-06,0,0.131781303416367,0,2020-03-05
"13548","077","CA- SACRAMENTO",2589156,2.2245882004012e-06,3.70807434396586e-07,0.22245882004012,0.0370807434396586,2020-03-05
"13549","091","CA- STOCKTON",596968,0,0,0,0,2020-03-05
"13550","280","NV- RENO",758460,1.42373152542645e-06,5.26352166066411e-08,0.142373152542645,0.00526352166066411,2020-03-05
"13551","031","CA- CHICO",300672,0,0,0,0,2020-03-05
"13552","058","CA- MODESTO",901093,0,0,0,0,2020-03-05
"13553","081","CA- SAN FRANCISCO",1438721,7.32381905699303e-06,0,0.732381905699303,0,2020-03-05
"13554","343","OR- MEDFORD",434585,0,0,0,0,2020-03-05
"13555","043","CA- FRESNO",1244650,0,0,0,0,2020-03-05
"13556","073","CA- REDDING",341901,2.74156420883587e-06,0,0.274156420883587,0,2020-03-05
"13557","062","CA- NAPA",274114,3.35085044036639e-06,0,0.335085044036639,0,2020-03-05
"13558","080","CA- SAN DIEGO",3720182,2.66524356316378e-07,0,0.0266524356316378,0,2020-03-05
"13559","079","CA- SAN BERNARDINO",3116736,9.23577012557005e-11,0,9.23577012557005e-06,0,2020-03-05
"13560","025","CA- BAKERSFIELD",1161370,0,0,0,0,2020-03-05
"13561","056","CA- LOS ANGELES",9867438,1.10959902444433e-06,0,0.110959902444433,0,2020-03-05
"13562","023","CA- ORANGE CO.",3304821,9.12868798943714e-07,0,0.0912868798943714,0,2020-03-05
"13563","096","CA- VENTURA",857707,4.94638343151377e-08,0,0.00494638343151377,0,2020-03-05
"13564","089","CA- SANTA ROSA",489750,6.14005268428802e-06,0,0.614005268428802,0,2020-03-05
"13565","078","CA- SALINAS",396679,0,0,0,0,2020-03-05
"13566","083","CA- SAN LUIS OBISPO",251067,0,0,0,0,2020-03-05
"13567","087","CA- SANTA CRUZ",275890,0,0,0,0,2020-03-05
"13568","069","CA- PALM SPR/RANCHO MIR.",342069,0,0,0,0,2020-03-05
"13569","082","CA- SAN JOSE",1761797,1.084795051605e-05,0,1.084795051605,0,2020-03-05
"13570","086","CA- SANTA BARBARA",443159,0,0,0,0,2020-03-05
"13571","085","CA- SAN MATEO CO.",797525,2.36659331994583e-06,0,0.236659331994583,0,2020-03-05
"13572","103","CO- DENVER",2853117,6.95778172302027e-07,0,0.0695778172302027,0,2020-03-05
"13573","106","CO- GREELEY",357920,0,0,0,0,2020-03-05
"13574","102","CO- COLORADO SPRINGS",829912,1.79096920832066e-08,0,0.00179096920832066,0,2020-03-05
"13575","101","CO- BOULDER",308518,0,0,0,0,2020-03-05
"13576","107","CO- PUEBLO",173208,0,0,0,0,2020-03-05
"13577","105","CO- GRAND JUNCTION",337595,0,0,0,0,2020-03-05
"13578","104","CO- FORT COLLINS",335380,0,0,0,0,2020-03-05
"13579","201","KS- WICHITA",1276737,0,0,0,0,2020-03-05
"13580","109","CT- BRIDGEPORT",682421,1.6273100481624e-09,0,0.00016273100481624,0,2020-03-05
"13581","111","CT- NEW HAVEN",1482374,5.72007158513531e-08,0,0.00572007158513531,0,2020-03-05
"13582","110","CT- HARTFORD",1510786,0,0,0,0,2020-03-05
"13583","230","MA- SPRINGFIELD",744460,0,0,0,0,2020-03-05
"13584","364","RI- PROVIDENCE",1228881,2.98352190450572e-08,0,0.00298352190450572,0,2020-03-05
"13585","112","DE- WILMINGTON",796103,0,0,0,0,2020-03-05
"13586","225","MD- SALISBURY",443452,0,0,0,0,2020-03-05
"13587","356","PA- PHILADELPHIA",4185432,0,0,0,0,2020-03-05
"13588","113","DC- WASHINGTON",2617594,6.67743923405657e-07,0,0.0667743923405657,0,2020-03-05
"13589","226","MD- TAKOMA PARK",960715,1.30331837491545e-06,0,0.130331837491545,0,2020-03-05
"13590","120","FL- GAINESVILLE",567547,0,0,0,0,2020-03-05
"13591","123","FL- JACKSONVILLE",1629968,0,0,0,0,2020-03-05
"13592","133","FL- PANAMA CITY",217003,0,0,0,0,2020-03-05
"13593","130","FL- ORLANDO",3621833,0,0,0,0,2020-03-05
"13594","118","FL- FORT LAUDERDALE",2760263,0,0,0,0,2020-03-05
"13595","127","FL- MIAMI",3202229,0,0,0,0,2020-03-05
"13596","140","FL- TALLAHASSEE",835219,0,0,0,0,2020-03-05
"13597","119","FL- FORT MYERS",1182870,0,0,0,0,2020-03-05
"13598","137","FL- SARASOTA",407131,1.98044175489147e-07,0,0.0198044175489147,0,2020-03-05
"13599","129","FL- OCALA",529160,0,0,0,0,2020-03-05
"13600","131","FL- ORMOND BEACH",383378,0,0,0,0,2020-03-05
