"","hrr","hrrname","hrrpop","hrrcaserate","hrrdeathrate","hrrcaserate100k","hrrdeathrate100k","date"
"47","043","CA- FRESNO",1244650,0.000294822193496823,5.9203778448228e-06,29.4822193496823,0.59203778448228,2020-04-02
"48","062","CA- NAPA",274114,0.00017566400140808,6.27179742680461e-06,17.566400140808,0.627179742680461,2020-04-02
"49","073","CA- REDDING",341901,0.000260574771082171,5.64260846504122e-06,26.0574771082171,0.564260846504122,2020-04-02
"50","080","CA- SAN DIEGO",3720182,0.000600347388578662,6.52798236680232e-06,60.0347388578662,0.652798236680232,2020-04-02
"51","079","CA- SAN BERNARDINO",3116736,0.00027665909751822,7.14937891573725e-06,27.665909751822,0.714937891573725,2020-04-02
"52","025","CA- BAKERSFIELD",1161370,0.000306334795314432,5.2509614511372e-06,30.6334795314432,0.52509614511372,2020-04-02
"53","056","CA- LOS ANGELES",9867438,0.00042429796235971,8.08538100143273e-06,42.429796235971,0.808538100143273,2020-04-02
"54","023","CA- ORANGE CO.",3304821,0.000231038852408797,4.13522709296228e-06,23.1038852408797,0.413522709296228,2020-04-02
"55","096","CA- VENTURA",857707,0.000215771717723618,7.29021118062519e-06,21.5771717723618,0.729021118062519,2020-04-02
"56","089","CA- SANTA ROSA",489750,0.000193476630627522,2.23303323388747e-06,19.3476630627522,0.223303323388747,2020-04-02
"57","083","CA- SAN LUIS OBISPO",251067,0.000306539404066969,9.63723054905712e-09,30.6539404066969,0.000963723054905712,2020-04-02
"58","087","CA- SANTA CRUZ",275890,0.000229187726911395,4.44019602519812e-06,22.9187726911395,0.444019602519812,2020-04-02
"59","078","CA- SALINAS",396679,0.000110558308858783,4.6065962024493e-06,11.0558308858783,0.46065962024493,2020-04-02
"60","069","CA- PALM SPR/RANCHO MIR.",342069,3.32224743454525e-05,9.32864913378988e-07,3.32224743454525,0.0932864913378988,2020-04-02
"61","082","CA- SAN JOSE",1761797,0.000922030419690591,3.75203439679101e-05,92.2030419690591,3.75203439679101,2020-04-02
"62","086","CA- SANTA BARBARA",443159,0.000285622584005076,2.35907477087486e-06,28.5622584005076,0.235907477087486,2020-04-02
"63","085","CA- SAN MATEO CO.",797525,0.000654132848609027,1.4832597533202e-05,65.4132848609027,1.4832597533202,2020-04-02
"64","103","CO- DENVER",2853117,0.0135952196171606,0.000248864289664647,1359.52196171606,24.8864289664647,2020-04-02
"65","106","CO- GREELEY",357920,0.00251111408073333,5.43994380942007e-05,251.111408073333,5.43994380942007,2020-04-02
"66","102","CO- COLORADO SPRINGS",829912,0.00948163655722205,0.000328300625698647,948.163655722205,32.8300625698647,2020-04-02
"67","101","CO- BOULDER",308518,0.000556253825691703,1.27131942965545e-05,55.6253825691703,1.27131942965545,2020-04-02
"68","107","CO- PUEBLO",173208,0.000598291355272882,3.67879568603075e-05,59.8291355272882,3.67879568603075,2020-04-02
"69","105","CO- GRAND JUNCTION",337595,0.0125140738289082,0.000146369796818179,1251.40738289082,14.6369796818179,2020-04-02
"70","104","CO- FORT COLLINS",335380,0.00156650863259972,1.56292761071989e-05,156.650863259972,1.56292761071989,2020-04-02
"71","201","KS- WICHITA",1276737,0.00358698534522541,2.26209372968716e-06,358.698534522541,0.226209372968716,2020-04-02
"72","111","CT- NEW HAVEN",1482374,0.00380664408138012,4.72851080601185e-05,380.664408138012,4.72851080601185,2020-04-02
"73","109","CT- BRIDGEPORT",682421,0.00173010234187618,5.27470226181763e-05,173.010234187618,5.27470226181763,2020-04-02
"74","230","MA- SPRINGFIELD",744460,0.00354615357767341,0.000169097447835664,354.615357767341,16.9097447835664,2020-04-02
"75","110","CT- HARTFORD",1510786,0.00226444817421977,0.00010752821088678,226.444817421977,10.752821088678,2020-04-02
"76","364","RI- PROVIDENCE",1228881,0.00228392003770437,7.84034201721821e-06,228.392003770437,0.784034201721821,2020-04-02
"77","225","MD- SALISBURY",443452,0.00102867252650783,2.72801214394008e-05,102.867252650783,2.72801214394008,2020-04-02
"78","112","DE- WILMINGTON",796103,0.00105342067046969,4.15024609284889e-05,105.342067046969,4.15024609284889,2020-04-02
"79","356","PA- PHILADELPHIA",4185432,0.00567465650746695,5.72337033253697e-05,567.465650746695,5.72337033253697,2020-04-02
"80","226","MD- TAKOMA PARK",960715,0.00062677635875645,8.39431044227432e-06,62.677635875645,0.839431044227432,2020-04-02
"81","113","DC- WASHINGTON",2617594,0.00319919353068669,4.57805569384021e-05,319.919353068669,4.57805569384021,2020-04-02
"82","120","FL- GAINESVILLE",567547,0.00110657271507842,2.42055903387211e-06,110.657271507842,0.242055903387211,2020-04-02
"83","123","FL- JACKSONVILLE",1629968,0.00429308173627582,0.000105031136020149,429.308173627582,10.5031136020149,2020-04-02
"84","133","FL- PANAMA CITY",217003,0.000194811450737143,0,19.4811450737143,0,2020-04-02
"85","130","FL- ORLANDO",3621833,0.00300612446417344,7.26028564911168e-05,300.612446417344,7.26028564911168,2020-04-02
"86","127","FL- MIAMI",3202229,0.00198224928766273,2.52136485440628e-05,198.224928766273,2.52136485440628,2020-04-02
"87","118","FL- FORT LAUDERDALE",2760263,0.00144093860247998,3.36119594635887e-05,144.093860247998,3.36119594635887,2020-04-02
"88","140","FL- TALLAHASSEE",835219,0.00534395031922786,6.63053309263915e-05,534.395031922786,6.63053309263915,2020-04-02
"89","119","FL- FORT MYERS",1182870,0.0015087955518898,8.10624038265236e-05,150.87955518898,8.10624038265236,2020-04-02
"90","137","FL- SARASOTA",407131,0.000536826112527631,4.48550691118601e-05,53.6826112527631,4.48550691118601,2020-04-02
"91","129","FL- OCALA",529160,0.000702018447790896,2.64694832243356e-05,70.2018447790896,2.64694832243356,2020-04-02
"92","131","FL- ORMOND BEACH",383378,0.000381269899880048,1.16264826709131e-05,38.1269899880048,1.16264826709131,2020-04-02
"93","124","FL- LAKELAND",386176,0.000113595275994028,1.94736017574484e-06,11.3595275994028,0.194736017574484,2020-04-02
"94","122","FL- HUDSON",408247,0.000264002978671177,2.23371358110769e-06,26.4002978671177,0.223371358110769,2020-04-02
"95","141","FL- TAMPA",1385149,0.000382702912347197,5.89777799808148e-06,38.2702912347197,0.589777799808148,2020-04-02
"96","115","FL- BRADENTON",296705,0.000253353901243058,8.54001914302441e-06,25.3353901243058,0.854001914302441,2020-04-02
"97","139","FL- ST PETERSBURG",410319,0.000133440693388846,2.93276249206256e-06,13.3440693388846,0.293276249206256,2020-04-02
"98","116","FL- CLEARWATER",506206,0.000164417997211257,3.61358235629136e-06,16.4417997211257,0.361358235629136,2020-04-02
"99","149","GA- SAVANNAH",856153,0.00265384009807209,9.34533212903665e-05,265.384009807209,9.34533212903665,2020-04-02
"100","142","GA- ALBANY",219645,0.0217171896988667,0.00138537772041751,2171.71896988667,138.537772041751,2020-04-02
"101","147","GA- MACON",734927,0.00603417133703388,0.000100148605789105,603.417133703388,10.0148605789105,2020-04-02
"102","145","GA- AUGUSTA",673766,0.00351427229414932,5.72978871111909e-05,351.427229414932,5.72978871111909,2020-04-02
"103","150","HI- HONOLULU",1360301,0.000666610171557751,2.09818014345258e-06,66.6610171557751,0.209818014345258,2020-04-02
"104","151","ID- BOISE",883940,0.022133282937703,0.000106501977932142,2213.3282937703,10.6501977932142,2020-04-02
"105","440","WA- SPOKANE",1515334,0.0062943092209839,0.000150270689197982,629.43092209839,15.0270689197982,2020-04-02
"106","152","ID- IDAHO FALLS",238602,0.00080758255374932,0,80.758255374932,0,2020-04-02
"107","276","MT- MISSOULA",382740,0.00215474571459871,0.000110215042241135,215.474571459871,11.0215042241135,2020-04-02
"108","172","IL- SPRINGFIELD",830634,0.00127252469917681,6.69957785716397e-05,127.252469917681,6.69957785716397,2020-04-02
"109","263","MO- CAPE GIRARDEAU",264707,0.00170773130832386,0,170.773130832386,0,2020-04-02
"110","171","IL- ROCKFORD",735905,0.000680149599591999,6.10052895560724e-05,68.0149599591999,6.10052895560724,2020-04-02
"111","449","WI- MADISON",1093305,0.0020448304429196,4.47699617225331e-05,204.48304429196,4.47699617225331,2020-04-02
"112","170","IL- PEORIA",615743,0.000386692203968697,6.62722516765563e-06,38.6692203968697,0.662722516765563,2020-04-02
"113","191","IA- DAVENPORT",492280,0.000906285324028427,2.77611142769222e-05,90.6285324028427,2.77611142769222,2020-04-02
"114","173","IL- URBANA",450688,0.000867696794967177,3.26703416484674e-05,86.7696794967177,3.26703416484674,2020-04-02
"115","188","IN- TERRE HAUTE",183701,0.000397106082138385,1.85260737334026e-05,39.7106082138385,1.85260737334026,2020-04-02
"116","163","IL- HINSDALE",475308,0.000293557688295614,8.25749678417206e-06,29.3557688295614,0.825749678417206,2020-04-02
"117","166","IL- MELROSE PARK",1336480,0.000487014212623198,1.5067746357732e-05,48.7014212623198,1.5067746357732,2020-04-02
"118","186","IN- MUNSTER",313527,0.00022286024457012,6.07907336752717e-06,22.286024457012,0.607907336752717,2020-04-02
"119","156","IL- CHICAGO",2586419,0.000534460769923046,1.02578120864154e-05,53.4460769923046,1.02578120864154,2020-04-02
"120","164","IL- JOLIET",714644,0.0011049755115527,3.00539542042712e-05,110.49755115527,3.00539542042712,2020-04-02
"121","158","IL- ELGIN",801491,0.000512924988980447,1.6924390187661e-05,51.2924988980447,1.6924390187661,2020-04-02
"122","161","IL- EVANSTON",912358,0.000300996780940264,4.91139276392762e-06,30.0996780940264,0.491139276392762,2020-04-02
"123","155","IL- BLUE ISLAND",852099,0.000200859075139845,3.99698496605933e-06,20.0859075139845,0.399698496605933,2020-04-02
"124","179","IN- EVANSVILLE",682402,0.00112091117403663,2.55754475703325e-07,112.091117403663,0.0255754475703325,2020-04-02
"125","154","IL- AURORA",343756,0.000421655321943112,2.21448975612667e-05,42.1655321943112,2.21448975612667,2020-04-02
"126","175","IL- BLOOMINGTON",205021,0.000297296737575339,1.16646616186635e-05,29.7296737575339,1.16646616186635,2020-04-02
"127","194","IA- IOWA CITY",345868,0.00389094610237606,0.000115169148927776,389.094610237606,11.5169148927776,2020-04-02
"128","193","IA- DUBUQUE",157341,0.000416603500926726,1.06777145419794e-05,41.6603500926726,1.06777145419794,2020-04-02
"129","208","KY- PADUCAH",370644,0.00126894202342609,4.6677219443537e-05,126.894202342609,4.6677219443537,2020-04-02
"130","451","WI- MILWAUKEE",2711686,0.00375254663458603,0.000126022453751566,375.254663458603,12.6022453751566,2020-04-02
"131","264","MO- COLUMBIA",707702,0.00364928696799801,2.76929485851961e-05,364.928696799801,2.76929485851961,2020-04-02
"132","180","IN- FORT WAYNE",866605,0.000961915789297662,3.1622552632377e-05,96.1915789297662,3.1622552632377,2020-04-02
"133","183","IN- INDIANAPOLIS",2852404,0.0148749296358134,0.000452103564279067,1487.49296358134,45.2103564279067,2020-04-02
"134","184","IN- LAFAYETTE",242737,0.000661042164453822,0.000154080429484807,66.1042164453822,15.4080429484807,2020-04-02
"135","185","IN- MUNCIE",168738,0.000448005694743916,9.82004782582269e-06,44.8005694743916,0.982004782582269,2020-04-02
"136","205","KY- LOUISVILLE",1761589,0.0051905526217816,9.100497046654e-05,519.05526217816,9.100497046654,2020-04-02
"137","327","OH- CINCINNATI",1674091,0.00395488018854912,0.000290194634497187,395.488018854912,29.0194634497187,2020-04-02
"138","187","IN- SOUTH BEND",696079,0.000758374564569753,3.63951312548671e-05,75.8374564569753,3.63951312548671,2020-04-02
"139","181","IN- GARY",529009,0.000802672446539157,2.79246112177498e-05,80.2672446539157,2.79246112177498,2020-04-02
"140","207","KY- OWENSBORO",145260,0.000590581642679777,2.06919384207913e-05,59.0581642679777,2.06919384207913,2020-04-02
"141","238","MI- KALAMAZOO",669114,0.00117892323567715,3.79749309185599e-05,117.892323567715,3.79749309185599,2020-04-02
"142","192","IA- DES MOINES",1091747,0.00326427920169134,5.43999511580237e-05,326.427920169134,5.43999511580237,2020-04-02
"143","278","NE- OMAHA",1302233,0.00523569691518415,6.93606786089255e-05,523.569691518415,6.93606786089255,2020-04-02
"144","448","WI- LA CROSSE",356614,0.00203366544734898,6.97836706210747e-05,203.366544734898,6.97836706210747,2020-04-02
"145","190","IA- CEDAR RAPIDS",301530,0.00143809261625618,1.97301260115343e-05,143.809261625618,1.97301260115343,2020-04-02
"146","197","IA- WATERLOO",213653,0.000613041141014353,0,61.3041141014353,0,2020-04-02
"147","196","IA- SIOUX CITY",263271,0.000533314571494278,0,53.3314571494278,0,2020-04-02
"148","371","SD- SIOUX FALLS",773673,0.00805197308176202,0.000110284913701192,805.197308176202,11.0284913701192,2020-04-02
"149","195","IA- MASON CITY",132160,0.000795833605704298,0,79.5833605704298,0,2020-04-02
"150","253","MN- ROCHESTER",416752,0.00249227656749453,6.9325051300538e-06,249.227656749453,0.69325051300538,2020-04-02
"151","251","MN- MINNEAPOLIS",3233450,0.00506643111373099,9.99980106783891e-05,506.643111373099,9.99980106783891,2020-04-02
"152","200","KS- TOPEKA",457565,0.00338493874939398,0.000127505673259522,338.493874939398,12.7505673259522,2020-04-02
"153","340","OK- TULSA",1369583,0.00525548120262842,0.000183321657130533,525.548120262842,18.3321657130533,2020-04-02
"154","277","NE- LINCOLN",580765,0.00154257723534633,7.19648997789545e-05,154.257723534633,7.19648997789545,2020-04-02
"155","383","TX- AMARILLO",444214,0.00209618016470038,0.000487329434697856,209.618016470038,48.7329434697856,2020-04-02
"156","380","TN- NASHVILLE",2782462,0.0132284407986883,0.000257720344173214,1322.84407986883,25.7720344173214,2020-04-02
"157","204","KY- LEXINGTON",1514499,0.0055603722720488,0.000140693204405056,556.03722720488,14.0693204405056,2020-04-02
"158","377","TN- KNOXVILLE",1379484,0.00227886693081935,1.63770351785502e-05,227.886693081935,1.63770351785502,2020-04-02
"159","203","KY- COVINGTON",416762,0.000484007169220764,5.9331081846398e-05,48.4007169220764,5.9331081846398,2020-04-02
"160","444","WV- HUNTINGTON",356456,0.000342852614880889,2.05956977747325e-05,34.2852614880889,2.05956977747325,2020-04-02
"161","329","OH- COLUMBUS",3018306,0.00299435645211514,0.000122406172545742,299.435645211514,12.2406172545742,2020-04-02
"162","376","TN- KINGSPORT",479601,0.000424117846726406,6.12865147268616e-06,42.4117846726406,0.612865147268616,2020-04-02
"163","443","WV- CHARLESTON",839828,0.00143089928666646,3.48266274344486e-05,143.089928666646,3.48266274344486,2020-04-02
"164","213","LA- LAFAYETTE",614128,0.00594134788388614,0.000123959532471153,594.134788388614,12.3959532471153,2020-04-02
"165","209","LA- ALEXANDRIA",287731,0.0030344575485079,0.000211050642567399,303.44575485079,21.1050642567399,2020-04-02
"166","214","LA- LAKE CHARLES",283234,0.00150276399832208,5.32779416412908e-05,150.276399832208,5.32779416412908,2020-04-02
"167","210","LA- BATON ROUGE",947505,0.0105937267051391,0.000519873426271336,1059.37267051391,51.9873426271336,2020-04-02
"168","212","LA- HOUMA",271510,0.00603357018214342,0.000124072317866842,603.357018214342,12.4072317866842,2020-04-02
"169","217","LA- MONROE",271497,0.00182082278706262,6.50533437418683e-06,182.082278706262,0.650533437418683,2020-04-02
"170","259","MS- JACKSON",1075145,0.0124329841871061,0.000380246529490015,1243.29841871061,38.0246529490015,2020-04-02
"171","218","LA- NEW ORLEANS",657841,0.0219311272019574,0.000819898640627323,2193.11272019574,81.9898640627323,2020-04-02
"172","216","LA- METAIRIE",458580,0.0142042672829839,0.00059598014761371,1420.42672829839,59.598014761371,2020-04-02
"173","220","LA- SLIDELL",192108,0.00175127968573039,3.80891585205195e-05,175.127968573039,3.80891585205195,2020-04-02
"174","222","ME- PORTLAND",1070795,0.00273233682416562,3.09903285815256e-05,273.233682416562,3.09903285815256,2020-04-02
"175","221","ME- BANGOR",400665,0.000208593472947444,5.73061211123937e-08,20.8593472947444,0.00573061211123937,2020-04-02
"176","281","NH- LEBANON",396748,0.00171286678387221,3.99129496321441e-05,171.286678387221,3.99129496321441,2020-04-02
"177","223","MD- BALTIMORE",2523788,0.00288919416937866,4.15066317410942e-05,288.919416937866,4.15066317410942,2020-04-02
"178","363","PA- YORK",440053,0.000294467744320975,2.0759956962747e-06,29.4467744320975,0.20759956962747,2020-04-02
"179","352","PA- HARRISBURG",1027704,0.00127636615910515,1.03967160202998e-05,127.636615910515,1.03967160202998,2020-04-02
"180","445","WV- MORGANTOWN",404313,0.00180257157649809,1.79151679798771e-05,180.257157649809,1.79151679798771,2020-04-02
"181","227","MA- BOSTON",4826221,0.0109509487703864,0.000132369923167345,1095.09487703864,13.2369923167345,2020-04-02
"182","295","NY- ALBANY",1842850,0.0110833983883242,0.000210612220608673,1108.33983883242,21.0612220608673,2020-04-02
"183","231","MA- WORCESTER",808287,0.000996018842548782,3.17037823671509e-05,99.6018842548782,3.17037823671509,2020-04-02
"184","246","MI- SAGINAW",627549,0.00159669523333002,4.03313910387962e-05,159.669523333002,4.03313910387962,2020-04-02
"185","240","MI- MARQUETTE",200023,0.000223920518305629,0,22.3920518305629,0,2020-04-02
"186","248","MI- ST JOSEPH",142156,0.000240653159720865,9.62693698067576e-06,24.0653159720865,0.962693698067576,2020-04-02
"187","236","MI- GRAND RAPIDS",1187416,0.000963538546108596,9.15122110133775e-05,96.3538546108596,9.15122110133775,2020-04-02
"188","243","MI- PETOSKEY",175199,0.00135712309408536,3.05866519850737e-05,135.712309408536,3.05866519850737,2020-04-02
"189","249","MI- TRAVERSE CITY",233228,0.000946743511748422,8.12910454953742e-05,94.6743511748422,8.12910454953742,2020-04-02
"190","239","MI- LANSING",710382,0.00192976507095383,4.24970529263274e-05,192.976507095383,4.24970529263274,2020-04-02
"191","447","WI- GREEN BAY",510635,0.000256804569240247,0,25.6804569240247,0,2020-04-02
"192","235","MI- FLINT",568542,0.00121902276601252,3.45773620377847e-05,121.902276601252,3.45773620377847,2020-04-02
"193","456","WI- WAUSAU",189284,0.000189743739676713,5.23528337493151e-06,18.9743739676713,0.523528337493152,2020-04-02
"194","250","MN- DULUTH",341216,0.000814636445590688,0.000173287163529197,81.4636445590688,17.3287163529197,2020-04-02
"195","232","MI- ANN ARBOR",1401260,0.00354416813180806,8.88440707279156e-05,354.416813180806,8.88440707279156,2020-04-02
"196","242","MI- MUSKEGON",270058,0.000238734146265339,1.14642135340442e-05,23.8734146265339,1.14642135340442,2020-04-02
"197","244","MI- PONTIAC",470635,0.000725156453516642,3.90231893556184e-05,72.5156453516642,3.90231893556184,2020-04-02
"198","334","OH- TOLEDO",1000493,0.00156000286498955,2.29501864553668e-05,156.000286498955,2.29501864553668,2020-04-02
"199","245","MI- ROYAL OAK",679720,0.00107785099374353,5.63757532197951e-05,107.785099374353,5.63757532197951,2020-04-02
"200","234","MI- DETROIT",1738617,0.00305530411353774,0.000119433527127987,305.530411353774,11.9433527127987,2020-04-02
"201","233","MI- DEARBORN",517284,0.000797116836673307,3.00496983385551e-05,79.7116836673307,3.00496983385551,2020-04-02
"202","256","MN- ST PAUL",1080676,0.00060499112994383,3.57423718150362e-06,60.499112994383,0.357423718150362,2020-04-02
"203","322","ND- FARGO MOORHEAD -MN",533993,0.00232836496898782,6.67654795764398e-06,232.836496898782,0.667654795764398,2020-04-02
"204","323","ND- GRAND FORKS",164613,0.000180367908541131,0,18.0367908541131,0,2020-04-02
"205","254","MN- ST CLOUD",260897,9.60970193134278e-05,0,9.60970193134278,0,2020-04-02
"206","261","MS- OXFORD",149639,0.00238291780551391,0.000114488703920449,238.291780551391,11.4488703920449,2020-04-02
"207","258","MS- HATTIESBURG",306018,0.00155360812340402,8.16326530612245e-05,155.360812340402,8.16326530612245,2020-04-02
"208","257","MS- GULFPORT",201377,0.000367791646019633,8.435002435261e-06,36.7791646019633,0.8435002435261,2020-04-02
"209","274","MT- BILLINGS",585373,0.00464278967521885,7.06020023403979e-05,464.278967521885,7.06020023403979,2020-04-02
"210","275","MT- GREAT FALLS",152681,0.00176603838651939,0.000563486100676183,176.603838651939,56.3486100676183,2020-04-02
"211","370","SD- RAPID CITY",217734,0.000613208661756979,0,61.3208661756979,0,2020-04-02
"212","324","ND- MINOT",125908,0.00370549001367842,0.000185356811862836,370.549001367842,18.5356811862836,2020-04-02
"213","282","NH- MANCHESTER",894248,0.00161632501716469,1.06613094551725e-05,161.632501716469,1.06613094551725,2020-04-02
"214","283","NJ- CAMDEN",2827593,0.00705888163778534,0.000175733903245844,705.888163778534,17.5733903245844,2020-04-02
"215","291","NJ- PATERSON",393185,0.0025827249979644,3.9215042448544e-05,258.27249979644,3.9215042448544,2020-04-02
"216","292","NJ- RIDGEWOOD",463288,0.00809106443488066,0.000114329833530559,809.106443488066,11.4329833530559,2020-04-02
"217","284","NJ- HACKENSACK",1278413,0.0127566403595463,0.000218375277684083,1275.66403595463,21.8375277684083,2020-04-02
"218","285","NJ- MORRISTOWN",1028075,0.0066379270676786,0.000191828402863118,663.79270676786,19.1828402863119,2020-04-02
"219","346","PA- ALLENTOWN",1233349,0.00633112786041828,0.00014221205200954,633.112786041828,14.221205200954,2020-04-02
"220","288","NJ- NEW BRUNSWICK",1044234,0.00340903482144525,9.28522303185468e-05,340.903482144525,9.28522303185468,2020-04-02
"221","400","TX- LUBBOCK",707296,0.00314804053939073,2.31131410077335e-05,314.804053939073,2.31131410077335,2020-04-02
"222","393","TX- EL PASO",1113258,0.000214860407389304,0,21.4860407389304,0,2020-04-02
"223","304","NY- ROCHESTER",1303270,0.00316760086304836,6.32741030113658e-05,316.760086304836,6.32741030113658,2020-04-02
"224","299","NY- BUFFALO",1378870,0.00194263175178222,5.50864607478749e-05,194.263175178222,5.50864607478749,2020-04-02
"225","296","NY- BINGHAMTON",364639,0.00141342547912307,4.58234747093571e-05,141.342547912307,4.58234747093571,2020-04-02
"226","307","NY- SYRACUSE",1069422,0.00281269386361339,4.92350552958656e-05,281.26938636134,4.92350552958656,2020-04-02
"227","351","PA- ERIE",722463,0.000728831767177271,4.97242322924071e-06,72.8831767177271,0.497242322924071,2020-04-02
"228","359","PA- SAYRE",197463,0.000511043275430716,4.35397514900495e-06,51.1043275430716,0.435397514900495,2020-04-02
"229","300","NY- ELMIRA",331145,0.000886681531258816,3.33514600191574e-05,88.6681531258816,3.33514600191574,2020-04-02
"230","424","VT- BURLINGTON",646114,0.00418769704392898,3.832763742055e-05,418.769704392898,3.832763742055,2020-04-02
